"A111A,A131A,A211A,A221A,A511A,H000C,H010A,H010C,H020A,H020B,H203C,I100B,I100C,I200C,J000A,J203A,J400A,J500A,J600A,O010A,O020A,P000A,P030A,P030B,P030C,P100A,Q000B,Q000D,Q010A,Q020A,Q030A,Q400A,Q900A,A112A,A113A,A114A,A115A,A118A,A119A,A143A,A144A,A145A,A146A,A148A,A149A,A151A,A153A,A154A,A156A,A158A,A159A,A171A,A173A,A174A,A175A,A176A,A177A,A181A,A192A,A193A,A195A,A197A,A201A,A204A,A213A,A215A,A216A,A217A,A218A,A219A,A226A,A227A,A228A,A229A,A231A,A238A,A242A,A243A,A244A,A245A,A247A,A433A,A529A,A534A,A752A,Ganancia,ID_ESTRATO_2.0,ID_ESTRATO_3.0,ID_ESTRATO_4.0,ID_ESTRATO_99.0"
"5396.146,3267.619,47.221,43.905,0.672,12049.0,21308.0,11996.0,140.0,87.0,1057.0,4731.0,2345.0,10.0,1553.165,189.279,6.881,13.93,67.809,0.0,0.0,3.742,0.0,0.0,0.0,0.145,92.864,0.207,145.483,77.851,213.995,81.949,112.009,0.0,0.0,0.0,0.0,0.442,0.365,75.251,12.187,75.116,0.49,12.562,0.897,56.298,45.404,11.666,37.857,33.14,34.483,72891.168,61579.031,81305.412,54345.11,48137.931,72.968,4.366,8.686,8.313,8.59,10.836,60.555,114440.479,0.875,7.48,0.014,1.445,99.18,0.365,23.045,12.332,33.898,12.981,31.772,17.743,22109.306,2.696,11.699,6.955,0.0,367.535,14.71,46.567,517.612,3192.8730000000005,0,1,0,0"
"7914.714,5822.589,15.435,9.377,0.0,23149.0,39419.0,23144.0,13.0,8.0,1115.0,2140.0,3502.0,5.0,2387.3,194.889,13.266,46.081,106.076,0.0,0.0,16.258,0.0,0.0,0.0,0.0,42.358,0.067,83.807,21.625,98.595,43.997,40.01,0.0,0.0,0.0,0.0,0.0,0.261,81.126,8.164,87.423,0.029,10.71,1.93,58.713,40.932,8.78,38.462,62.07,16.129,60562.165,52779.098,71545.154,44253.811,61806.452,114.109,4.443,8.296,6.983,9.039,6.968,73.567,129089.657,0.195,5.359,0.0,0.265,99.739,0.261,29.096,7.508,34.23,15.275,43.404,13.891,6385.855,1.059,3.639,3.256,0.0,508.653,14.706,76.69,2021.494,5810.4,0,0,1,0"
"639.678,335.738,18.917,18.768,0.21,490.0,1996.0,449.0,136.0,95.0,120.0,222.0,5.0,0.0,158.812,24.69,2.973,1.598,1.95,0.0,0.12,1.806,0.0,0.0,0.0,0.162,27.221,0.709,43.013,61.718,60.012,10.139,28.517,0.0,0.0,0.019,0.0,0.454,1.002,70.007,15.547,90.034,5.743,14.446,1.006,22.495,45.802,13.44,30.147,2.203,0.0,79565.13,64117.647,94236.641,143616.74,89333.333,52.25,1.228,8.508,8.178,8.05,8.931,52.485,141781.25,2.958,9.3,0.027,5.634,98.516,1.003,21.147,30.343,29.505,4.985,27.64,14.02,85894.848,6.724,31.797,9.227,0.616,297.471,13.383,38.198,165.064,330.602,0,0,0,1"
"82.994,45.212,3.246,3.203,0.21,91.0,273.0,69.0,86.0,64.0,34.0,2.0,1.0,0.0,20.8,4.305,0.052,0.056,0.026,0.0,0.12,0.391,0.0,0.0,0.0,0.162,5.205,0.116,4.837,28.483,10.988,0.903,2.584,0.0,0.0,0.145,0.0,0.73,0.361,70.101,20.697,99.171,23.757,9.202,0.269,25.275,70.833,8.933,25.581,33.333,0.0,76190.476,64804.444,89687.5,66666.667,0.0,55.047,0.125,8.61,7.954,8.467,0.0,54.476,124895.028,3.919,6.792,0.208,7.18,98.699,0.362,10.12,59.594,22.99,1.889,29.275,5.406,132030.387,5.828,57.589,6.702,3.616,324.6,10.89,41.392,94.596,44.484,0,0,0,0"
"152.93,94.22,2.675,2.603,0.0,82.0,517.0,74.0,31.0,23.0,17.0,33.0,1.0,0.0,38.979,4.631,0.169,0.297,0.074,0.0,0.0,1.133,0.0,0.0,0.0,0.0,9.104,0.012,19.562,15.9,19.267,3.359,4.733,0.0,0.0,0.0,0.0,1.504,0.275,76.446,11.881,93.997,5.317,11.673,0.762,14.313,37.778,10.911,25.806,2.941,0.0,75394.584,63131.356,102911.111,148117.647,75000.0,66.392,0.19,8.129,8.587,8.045,8.304,61.61,161612.35,1.749,4.258,0.0,2.839,98.221,0.275,31.139,25.31,30.67,5.347,36.122,7.534,107754.717,12.791,41.078,4.144,0.0,407.77,14.492,56.548,149.982,91.86699999999999,1,0,0,0"
"403.754,196.306,12.996,12.962,0.0,317.0,1206.0,306.0,19.0,8.0,69.0,187.0,3.0,0.0,99.033,15.754,2.752,1.245,1.85,0.0,0.0,0.282,0.0,0.0,0.0,0.0,12.912,0.581,18.614,17.335,29.757,5.877,21.2,0.0,0.0,0.0,0.0,0.0,1.41,67.453,15.908,86.086,1.335,16.639,1.257,25.373,40.828,15.382,57.895,1.579,0.0,82116.915,64417.551,93218.935,144026.316,91125.0,47.739,1.868,8.221,8.307,7.617,8.665,48.62,137952.214,3.219,14.007,0.0,6.62,98.59,1.41,20.062,18.683,32.072,6.334,24.092,22.849,65202.389,4.61,22.98,13.97,0.0,265.38,13.916,31.739,211.575,194.251,0,1,0,0"
"639.678,335.738,18.917,18.768,0.21,490.0,1996.0,449.0,136.0,95.0,120.0,222.0,5.0,0.0,158.812,24.69,2.973,1.598,1.95,0.0,0.12,1.806,0.0,0.0,0.0,0.162,27.221,0.709,43.013,61.718,60.012,10.139,28.517,0.0,0.0,0.019,0.0,0.454,1.002,70.007,15.547,90.034,5.743,14.446,1.006,22.495,45.802,13.44,30.147,2.203,0.0,79565.13,64117.647,94236.641,143616.74,89333.333,52.25,1.228,8.508,8.178,8.05,8.931,52.485,141781.25,2.958,9.3,0.027,5.634,98.516,1.003,21.147,30.343,29.505,4.985,27.64,14.02,85894.848,6.724,31.797,9.227,0.616,297.471,13.383,38.198,165.064,330.602,0,0,0,1"
"82.994,45.212,3.246,3.203,0.21,91.0,273.0,69.0,86.0,64.0,34.0,2.0,1.0,0.0,20.8,4.305,0.052,0.056,0.026,0.0,0.12,0.391,0.0,0.0,0.0,0.162,5.205,0.116,4.837,28.483,10.988,0.903,2.584,0.0,0.0,0.145,0.0,0.73,0.361,70.101,20.697,99.171,23.757,9.202,0.269,25.275,70.833,8.933,25.581,33.333,0.0,76190.476,64804.444,89687.5,66666.667,0.0,55.047,0.125,8.61,7.954,8.467,0.0,54.476,124895.028,3.919,6.792,0.208,7.18,98.699,0.362,10.12,59.594,22.99,1.889,29.275,5.406,132030.387,5.828,57.589,6.702,3.616,324.6,10.89,41.392,94.596,44.484,0,0,0,0"
"152.93,94.22,2.675,2.603,0.0,82.0,517.0,74.0,31.0,23.0,17.0,33.0,1.0,0.0,38.979,4.631,0.169,0.297,0.074,0.0,0.0,1.133,0.0,0.0,0.0,0.0,9.104,0.012,19.562,15.9,19.267,3.359,4.733,0.0,0.0,0.0,0.0,1.504,0.275,76.446,11.881,93.997,5.317,11.673,0.762,14.313,37.778,10.911,25.806,2.941,0.0,75394.584,63131.356,102911.111,148117.647,75000.0,66.392,0.19,8.129,8.587,8.045,8.304,61.61,161612.35,1.749,4.258,0.0,2.839,98.221,0.275,31.139,25.31,30.67,5.347,36.122,7.534,107754.717,12.791,41.078,4.144,0.0,407.77,14.492,56.548,149.982,91.86699999999999,1,0,0,0"
"403.754,196.306,12.996,12.962,0.0,317.0,1206.0,306.0,19.0,8.0,69.0,187.0,3.0,0.0,99.033,15.754,2.752,1.245,1.85,0.0,0.0,0.282,0.0,0.0,0.0,0.0,12.912,0.581,18.614,17.335,29.757,5.877,21.2,0.0,0.0,0.0,0.0,0.0,1.41,67.453,15.908,86.086,1.335,16.639,1.257,25.373,40.828,15.382,57.895,1.579,0.0,82116.915,64417.551,93218.935,144026.316,91125.0,47.739,1.868,8.221,8.307,7.617,8.665,48.62,137952.214,3.219,14.007,0.0,6.62,98.59,1.41,20.062,18.683,32.072,6.334,24.092,22.849,65202.389,4.61,22.98,13.97,0.0,265.38,13.916,31.739,211.575,194.251,0,1,0,0"
"77.433,51.0,0.555,0.504,0.0,242.0,424.0,192.0,208.0,158.0,23.0,5.0,1.0,1.0,26.517,2.583,0.197,0.094,0.041,0.0,0.02,0.197,0.0,0.0,0.0,0.0,4.761,0.096,9.853,26.68,7.228,0.854,3.527,0.0,0.0,0.026,0.0,2.561,0.108,80.296,9.741,96.933,31.902,9.963,0.354,45.283,71.875,9.609,24.038,16.667,7.143,62540.094,54316.327,80718.75,96000.0,41642.857,100.318,0.155,9.296,7.773,9.648,9.681,65.863,78220.859,0.717,1.153,0.0,1.088,97.33,0.109,20.467,55.419,15.014,1.774,31.601,7.326,73837.423,12.725,62.172,1.047,3.333,546.417,9.889,46.2,105.937,50.659000000000006,0,0,0,1"
"54.912,33.468,0.565,0.473,0.0,100.0,204.0,52.0,200.0,152.0,17.0,5.0,1.0,0.0,14.146,1.999,0.151,0.094,0.031,0.0,0.02,0.126,0.0,0.0,0.0,0.0,3.931,0.096,8.141,22.48,5.721,0.68,3.387,0.0,0.0,0.036,0.0,3.611,0.153,77.018,14.131,95.508,47.281,8.851,0.664,25.49,70.833,8.186,24.0,16.667,0.0,69343.137,60527.778,83291.667,96000.0,43000.0,65.967,0.219,9.33,7.759,9.436,9.783,60.948,79120.567,1.029,1.398,0.0,1.688,96.234,0.153,20.147,55.631,14.158,1.683,35.164,8.382,95529.551,14.826,73.589,1.171,3.515,485.671,9.729,54.234,82.823,33.236999999999995,0,0,0,0"
"22.521,17.532,-0.01,0.031,0.0,142.0,220.0,140.0,8.0,6.0,6.0,0.0,0.0,1.0,12.371,0.584,0.046,0.0,0.01,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.829,0.0,1.712,4.2,1.507,0.174,0.14,0.0,0.0,0.0,0.0,0.0,0.0,84.043,4.721,99.563,3.493,11.236,0.0,63.636,75.0,11.236,25.0,0.0,100.0,56231.818,49042.453,73000.0,0.0,24000.0,247.966,0.081,8.254,8.627,9.299,8.324,77.847,76558.952,-0.044,-0.129,0.0,-0.057,100.0,0.0,22.139,54.313,19.488,2.25,22.916,1.81,33768.559,7.602,34.337,0.401,0.0,785.525,10.725,29.729,226.717,17.422,1,0,0,0"
"77.433,51.0,0.555,0.504,0.0,242.0,424.0,192.0,208.0,158.0,23.0,5.0,1.0,1.0,26.517,2.583,0.197,0.094,0.041,0.0,0.02,0.197,0.0,0.0,0.0,0.0,4.761,0.096,9.853,26.68,7.228,0.854,3.527,0.0,0.0,0.026,0.0,2.561,0.108,80.296,9.741,96.933,31.902,9.963,0.354,45.283,71.875,9.609,24.038,16.667,7.143,62540.094,54316.327,80718.75,96000.0,41642.857,100.318,0.155,9.296,7.773,9.648,9.681,65.863,78220.859,0.717,1.153,0.0,1.088,97.33,0.109,20.467,55.419,15.014,1.774,31.601,7.326,73837.423,12.725,62.172,1.047,3.333,546.417,9.889,46.2,105.937,50.659000000000006,0,0,0,1"
"54.912,33.468,0.565,0.473,0.0,100.0,204.0,52.0,200.0,152.0,17.0,5.0,1.0,0.0,14.146,1.999,0.151,0.094,0.031,0.0,0.02,0.126,0.0,0.0,0.0,0.0,3.931,0.096,8.141,22.48,5.721,0.68,3.387,0.0,0.0,0.036,0.0,3.611,0.153,77.018,14.131,95.508,47.281,8.851,0.664,25.49,70.833,8.186,24.0,16.667,0.0,69343.137,60527.778,83291.667,96000.0,43000.0,65.967,0.219,9.33,7.759,9.436,9.783,60.948,79120.567,1.029,1.398,0.0,1.688,96.234,0.153,20.147,55.631,14.158,1.683,35.164,8.382,95529.551,14.826,73.589,1.171,3.515,485.671,9.729,54.234,82.823,33.236999999999995,0,0,0,0"
"22.521,17.532,-0.01,0.031,0.0,142.0,220.0,140.0,8.0,6.0,6.0,0.0,0.0,1.0,12.371,0.584,0.046,0.0,0.01,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.829,0.0,1.712,4.2,1.507,0.174,0.14,0.0,0.0,0.0,0.0,0.0,0.0,84.043,4.721,99.563,3.493,11.236,0.0,63.636,75.0,11.236,25.0,0.0,100.0,56231.818,49042.453,73000.0,0.0,24000.0,247.966,0.081,8.254,8.627,9.299,8.324,77.847,76558.952,-0.044,-0.129,0.0,-0.057,100.0,0.0,22.139,54.313,19.488,2.25,22.916,1.81,33768.559,7.602,34.337,0.401,0.0,785.525,10.725,29.729,226.717,17.422,1,0,0,0"
"1391.849,867.633,2.485,3.753,0.11,2047.0,4219.0,2001.0,168.0,122.0,204.0,59.0,18.0,7.0,310.539,29.858,2.512,4.729,81.352,0.0,0.005,8.27,0.0,0.0,0.0,0.124,41.778,1.627,60.92,35.056,47.19,64.77,50.546,0.0,0.0,0.0,0.0,0.072,0.165,82.255,9.615,97.576,3.737,8.13,1.523,47.428,48.456,6.607,27.381,23.377,21.875,73604.883,67255.134,70921.615,87987.013,61562.5,59.238,26.197,8.828,7.658,8.374,8.245,62.337,192978.87,0.179,0.961,0.009,0.286,99.755,0.165,23.568,13.562,18.257,25.058,40.025,19.555,57491.548,4.377,18.571,1.452,0.093,376.303,16.163,66.736,335.665,880.7620000000001,0,0,0,1"
"1391.849,867.633,2.485,3.753,0.11,2047.0,4219.0,2001.0,168.0,122.0,204.0,59.0,18.0,7.0,310.539,29.858,2.512,4.729,81.352,0.0,0.005,8.27,0.0,0.0,0.0,0.124,41.778,1.627,60.92,35.056,47.19,64.77,50.546,0.0,0.0,0.0,0.0,0.072,0.165,82.255,9.615,97.576,3.737,8.13,1.523,47.428,48.456,6.607,27.381,23.377,21.875,73604.883,67255.134,70921.615,87987.013,61562.5,59.238,26.197,8.828,7.658,8.374,8.245,62.337,192978.87,0.179,0.961,0.009,0.286,99.755,0.165,23.568,13.562,18.257,25.058,40.025,19.555,57491.548,4.377,18.571,1.452,0.093,376.303,16.163,66.736,335.665,880.7620000000001,0,0,0,1"
"1391.849,867.633,2.485,3.753,0.11,2047.0,4219.0,2001.0,168.0,122.0,204.0,59.0,18.0,7.0,310.539,29.858,2.512,4.729,81.352,0.0,0.005,8.27,0.0,0.0,0.0,0.124,41.778,1.627,60.92,35.056,47.19,64.77,50.546,0.0,0.0,0.0,0.0,0.072,0.165,82.255,9.615,97.576,3.737,8.13,1.523,47.428,48.456,6.607,27.381,23.377,21.875,73604.883,67255.134,70921.615,87987.013,61562.5,59.238,26.197,8.828,7.658,8.374,8.245,62.337,192978.87,0.179,0.961,0.009,0.286,99.755,0.165,23.568,13.562,18.257,25.058,40.025,19.555,57491.548,4.377,18.571,1.452,0.093,376.303,16.163,66.736,335.665,880.7620000000001,0,0,0,1"
"1391.849,867.633,2.485,3.753,0.11,2047.0,4219.0,2001.0,168.0,122.0,204.0,59.0,18.0,7.0,310.539,29.858,2.512,4.729,81.352,0.0,0.005,8.27,0.0,0.0,0.0,0.124,41.778,1.627,60.92,35.056,47.19,64.77,50.546,0.0,0.0,0.0,0.0,0.072,0.165,82.255,9.615,97.576,3.737,8.13,1.523,47.428,48.456,6.607,27.381,23.377,21.875,73604.883,67255.134,70921.615,87987.013,61562.5,59.238,26.197,8.828,7.658,8.374,8.245,62.337,192978.87,0.179,0.961,0.009,0.286,99.755,0.165,23.568,13.562,18.257,25.058,40.025,19.555,57491.548,4.377,18.571,1.452,0.093,376.303,16.163,66.736,335.665,880.7620000000001,0,0,0,1"
"35673.977,20781.395,521.193,517.393,0.267,23742.0,52116.0,22811.0,1939.0,1008.0,6813.0,3946.0,3234.0,705.0,6241.564,1604.876,171.667,309.691,1431.57,0.0,1.994,147.224,0.0,0.0,0.0,0.392,879.276,101.306,1183.196,1403.038,941.226,2210.364,2130.532,0.0,0.0,0.006,0.0,2.107,1.0,57.579,25.713,85.896,3.081,16.708,4.962,43.77,43.918,11.747,48.014,45.042,41.568,119762.914,98183.728,103453.62,96131.337,72736.439,41.91,22.936,9.507,7.549,9.192,9.193,58.254,330225.088,1.461,6.624,0.001,2.508,96.892,1.0,15.037,17.831,11.962,28.092,40.754,27.077,125031.479,3.317,22.056,6.576,0.322,318.52,11.175,68.789,264.114,20515.691000000003,0,0,0,1"
"5002.017,2131.842,49.987,49.979,0.267,1658.0,2024.0,936.0,1473.0,751.0,308.0,77.0,57.0,79.0,143.352,44.167,1.177,1.74,9.968,0.0,0.844,14.327,0.0,0.0,0.0,0.392,120.465,25.548,123.941,353.45,105.11,327.236,316.953,0.0,0.0,0.017,0.0,0.721,1.616,59.578,30.81,92.075,38.784,9.612,1.214,46.245,57.356,8.398,49.016,42.537,47.305,70826.087,57435.104,82247.672,60261.194,61760.479,4.994,6.954,8.942,7.657,8.841,8.535,42.62,561306.477,0.999,4.075,0.007,2.345,97.655,1.616,10.104,28.813,8.569,26.676,39.744,25.838,322983.149,2.478,24.524,4.074,1.117,211.043,9.82,65.959,173.788,2112.7560000000003,0,0,0,0"
"6618.564,2592.244,172.659,177.88,0.0,1863.0,3765.0,1752.0,288.0,177.0,532.0,609.0,358.0,170.0,383.522,91.722,7.26,38.834,60.97,0.0,1.15,34.301,0.0,0.0,0.0,0.0,233.999,5.895,397.34,247.08,343.994,500.604,469.087,0.0,0.0,0.017,0.0,1.138,0.434,55.356,23.916,75.616,5.373,20.728,10.126,46.534,52.935,10.603,38.542,37.022,50.0,101865.073,76921.014,91265.672,80541.882,59011.765,9.525,15.897,8.324,7.491,8.145,7.369,39.166,483627.612,2.609,8.818,0.0,6.661,98.428,0.434,20.292,12.618,17.568,25.566,33.36,23.956,365318.097,6.003,29.585,9.084,0.626,213.347,11.95,50.06,132.385,2543.071,1,0,0,0"
"10759.341,6489.538,119.047,112.181,0.0,6395.0,15324.0,6315.0,140.0,60.0,1819.0,1237.0,1122.0,270.0,1886.909,417.463,42.868,167.514,88.18,0.0,0.0,75.894,0.0,0.0,0.0,0.0,301.136,47.272,370.416,336.333,394.107,735.941,783.358,0.0,0.0,0.0,0.0,0.647,0.644,57.237,22.124,83.202,0.753,20.639,8.878,41.21,45.646,11.761,57.143,47.563,35.387,123134.234,95247.817,104758.595,104732.09,82161.206,44.192,4.673,8.023,7.524,7.415,8.082,60.315,349162.703,1.106,4.544,0.0,1.834,98.709,0.644,14.137,12.836,15.041,28.088,42.778,29.897,140974.658,3.443,24.352,4.281,0.0,353.152,11.493,74.758,247.678,6228.639999999999,0,1,0,0"
"13294.055,9567.771,179.5,177.353,0.0,13826.0,31003.0,13808.0,38.0,20.0,4154.0,2023.0,1697.0,186.0,3827.781,1051.524,120.362,101.603,1272.452,0.0,0.0,22.702,0.0,0.0,0.0,0.0,223.676,22.591,291.499,466.175,98.015,646.583,561.134,0.0,0.0,0.0,0.0,4.293,1.337,57.895,27.471,88.217,0.108,14.634,2.654,44.538,41.598,11.98,47.368,45.618,43.662,123464.858,105443.022,105299.82,96021.774,71112.676,102.724,33.243,7.67,7.595,7.529,7.661,71.97,271912.098,1.35,8.699,0.0,1.876,94.37,1.337,14.127,22.592,4.75,31.336,43.177,27.195,58641.146,2.193,15.521,8.595,0.0,496.705,10.84,75.985,463.688,9631.224,0,0,1,0"
"3510.147,2059.241,51.119,44.187,0.0,4524.0,8274.0,4400.0,295.0,171.0,707.0,572.0,399.0,21.0,645.509,130.658,16.195,10.792,917.424,0.0,1.15,66.944,0.0,0.0,0.0,0.0,93.454,20.204,431.768,257.141,116.3,106.433,134.836,0.0,0.0,0.033,0.0,1.149,0.338,65.247,20.241,89.103,3.067,14.512,1.672,53.179,54.849,12.84,42.034,41.092,27.273,78016.558,60297.208,101363.848,74167.868,57298.701,44.49,142.124,8.798,9.936,9.268,7.774,58.665,214125.091,1.457,4.885,0.0,2.482,98.513,0.338,41.259,24.572,11.113,10.171,40.256,12.885,108815.431,12.301,29.813,4.222,1.786,339.658,8.93,67.381,196.778,1986.302,0,0,0,1"
"465.541,220.266,3.583,4.055,0.0,213.0,405.0,162.0,135.0,84.0,30.0,10.0,10.0,2.0,22.475,3.424,0.189,0.379,0.015,0.0,0.15,5.021,0.0,0.0,0.0,0.0,8.833,0.264,27.344,55.603,12.453,1.086,1.304,0.0,0.0,0.032,0.0,0.477,0.004,74.607,15.235,95.238,23.81,10.158,1.686,40.0,53.571,8.472,37.778,50.0,28.571,55493.827,48045.845,61142.857,40800.0,107428.571,9.163,0.067,8.524,8.493,8.945,9.663,47.314,388476.19,0.77,3.664,0.0,1.627,99.518,0.004,27.962,56.86,12.734,1.111,42.468,1.333,172469.136,5.874,21.006,4.147,3.473,253.088,9.033,73.815,225.244,219.49200000000002,0,0,0,0"
"706.49,360.715,12.06,14.9,0.0,655.0,1228.0,621.0,82.0,48.0,74.0,94.0,59.0,18.0,92.702,13.731,1.696,2.252,0.655,0.0,1.0,8.451,0.0,0.0,0.0,0.0,30.253,3.971,197.661,45.16,53.547,23.273,6.322,0.0,0.0,0.142,0.0,0.818,0.008,69.984,14.812,86.184,5.395,15.204,2.429,50.57,49.007,12.774,41.463,38.562,31.579,75490.228,60238.626,90933.775,57457.516,50438.596,26.81,0.707,8.271,10.28,8.082,7.175,51.057,237312.5,1.709,3.7,0.0,3.343,99.173,0.008,60.639,13.854,16.427,7.14,37.848,1.939,214449.342,27.978,46.138,4.571,5.299,286.324,9.281,60.896,110.661,347.647,1,0,0,0"
"1311.972,690.991,10.506,0.412,0.0,1470.0,2755.0,1431.0,75.0,36.0,265.0,468.0,330.0,1.0,217.801,44.503,5.974,2.255,12.876,0.0,0.0,53.018,0.0,0.0,0.0,0.0,38.639,15.546,118.233,99.778,40.966,76.064,57.004,0.0,0.0,0.0,0.0,2.464,0.001,63.334,20.433,77.726,2.06,16.234,1.035,51.942,47.491,15.198,52.0,41.353,7.692,79056.624,62786.072,79754.48,78208.02,60384.615,35.074,5.912,8.267,11.506,8.164,7.582,52.668,189780.555,0.801,2.68,0.0,1.52,97.535,0.001,30.158,25.451,10.449,19.402,36.067,14.54,107675.089,9.012,29.882,0.105,0.0,301.921,9.856,56.414,176.253,651.2280000000001,0,1,0,0"
"1026.144,787.269,24.97,24.82,0.0,2186.0,3886.0,2186.0,3.0,3.0,338.0,0.0,0.0,0.0,312.531,69.0,8.336,5.906,903.878,0.0,0.0,0.454,0.0,0.0,0.0,0.0,15.729,0.423,88.53,56.6,9.334,6.01,70.206,0.0,0.0,0.0,0.0,0.0,1.147,64.502,22.078,100.0,0.077,13.42,1.89,56.253,64.504,11.53,0.0,0.0,0.0,80424.858,59961.333,131679.389,0.0,0.0,130.835,289.212,7.367,9.04,8.371,0.0,76.721,202434.816,2.433,10.825,0.0,3.172,98.853,1.147,38.378,24.536,4.046,2.605,46.264,30.434,59316.02,8.627,22.48,10.759,0.0,615.46,6.819,86.096,341.282,767.9350000000001,0,0,1,0"
"3510.147,2059.241,51.119,44.187,0.0,4524.0,8274.0,4400.0,295.0,171.0,707.0,572.0,399.0,21.0,645.509,130.658,16.195,10.792,917.424,0.0,1.15,66.944,0.0,0.0,0.0,0.0,93.454,20.204,431.768,257.141,116.3,106.433,134.836,0.0,0.0,0.033,0.0,1.149,0.338,65.247,20.241,89.103,3.067,14.512,1.672,53.179,54.849,12.84,42.034,41.092,27.273,78016.558,60297.208,101363.848,74167.868,57298.701,44.49,142.124,8.798,9.936,9.268,7.774,58.665,214125.091,1.457,4.885,0.0,2.482,98.513,0.338,41.259,24.572,11.113,10.171,40.256,12.885,108815.431,12.301,29.813,4.222,1.786,339.658,8.93,67.381,196.778,1986.302,0,0,0,1"
"465.541,220.266,3.583,4.055,0.0,213.0,405.0,162.0,135.0,84.0,30.0,10.0,10.0,2.0,22.475,3.424,0.189,0.379,0.015,0.0,0.15,5.021,0.0,0.0,0.0,0.0,8.833,0.264,27.344,55.603,12.453,1.086,1.304,0.0,0.0,0.032,0.0,0.477,0.004,74.607,15.235,95.238,23.81,10.158,1.686,40.0,53.571,8.472,37.778,50.0,28.571,55493.827,48045.845,61142.857,40800.0,107428.571,9.163,0.067,8.524,8.493,8.945,9.663,47.314,388476.19,0.77,3.664,0.0,1.627,99.518,0.004,27.962,56.86,12.734,1.111,42.468,1.333,172469.136,5.874,21.006,4.147,3.473,253.088,9.033,73.815,225.244,219.49200000000002,0,0,0,0"
"706.49,360.715,12.06,14.9,0.0,655.0,1228.0,621.0,82.0,48.0,74.0,94.0,59.0,18.0,92.702,13.731,1.696,2.252,0.655,0.0,1.0,8.451,0.0,0.0,0.0,0.0,30.253,3.971,197.661,45.16,53.547,23.273,6.322,0.0,0.0,0.142,0.0,0.818,0.008,69.984,14.812,86.184,5.395,15.204,2.429,50.57,49.007,12.774,41.463,38.562,31.579,75490.228,60238.626,90933.775,57457.516,50438.596,26.81,0.707,8.271,10.28,8.082,7.175,51.057,237312.5,1.709,3.7,0.0,3.343,99.173,0.008,60.639,13.854,16.427,7.14,37.848,1.939,214449.342,27.978,46.138,4.571,5.299,286.324,9.281,60.896,110.661,347.647,1,0,0,0"
"1311.972,690.991,10.506,0.412,0.0,1470.0,2755.0,1431.0,75.0,36.0,265.0,468.0,330.0,1.0,217.801,44.503,5.974,2.255,12.876,0.0,0.0,53.018,0.0,0.0,0.0,0.0,38.639,15.546,118.233,99.778,40.966,76.064,57.004,0.0,0.0,0.0,0.0,2.464,0.001,63.334,20.433,77.726,2.06,16.234,1.035,51.942,47.491,15.198,52.0,41.353,7.692,79056.624,62786.072,79754.48,78208.02,60384.615,35.074,5.912,8.267,11.506,8.164,7.582,52.668,189780.555,0.801,2.68,0.0,1.52,97.535,0.001,30.158,25.451,10.449,19.402,36.067,14.54,107675.089,9.012,29.882,0.105,0.0,301.921,9.856,56.414,176.253,651.2280000000001,0,1,0,0"
"1026.144,787.269,24.97,24.82,0.0,2186.0,3886.0,2186.0,3.0,3.0,338.0,0.0,0.0,0.0,312.531,69.0,8.336,5.906,903.878,0.0,0.0,0.454,0.0,0.0,0.0,0.0,15.729,0.423,88.53,56.6,9.334,6.01,70.206,0.0,0.0,0.0,0.0,0.0,1.147,64.502,22.078,100.0,0.077,13.42,1.89,56.253,64.504,11.53,0.0,0.0,0.0,80424.858,59961.333,131679.389,0.0,0.0,130.835,289.212,7.367,9.04,8.371,0.0,76.721,202434.816,2.433,10.825,0.0,3.172,98.853,1.147,38.378,24.536,4.046,2.605,46.264,30.434,59316.02,8.627,22.48,10.759,0.0,615.46,6.819,86.096,341.282,767.9350000000001,0,0,1,0"
"5977.621,3236.67,79.175,77.152,-0.084,2875.0,5718.0,2693.0,388.0,206.0,995.0,1091.0,1138.0,273.0,608.538,143.453,12.59,22.04,109.734,0.0,0.04,17.267,0.0,0.0,0.0,0.12,118.628,6.324,178.444,490.639,153.596,212.159,373.668,0.0,0.0,0.001,0.0,9.767,0.951,60.882,23.573,69.104,4.391,15.545,3.622,47.097,52.396,11.923,46.907,51.054,54.491,106424.974,97011.783,75541.338,70789.143,75205.589,22.202,18.032,9.294,6.877,8.71,8.648,54.146,366304.889,1.325,5.621,0.0,2.446,89.281,0.951,12.669,34.834,10.905,15.063,43.967,26.529,159405.387,2.985,23.563,5.478,0.048,277.128,8.422,78.465,229.795,3219.6899999999996,0,0,0,1"
"457.414,181.368,0.536,1.457,-0.084,278.0,395.0,196.0,174.0,92.0,67.0,6.0,16.0,26.0,29.144,7.437,0.254,0.515,0.063,0.0,0.024,3.451,0.0,0.0,0.0,0.12,13.093,0.0,8.113,121.276,16.481,4.191,6.945,0.0,0.0,0.005,0.0,0.598,0.029,64.542,25.518,91.332,27.929,9.94,1.767,49.62,67.677,8.173,47.126,72.727,81.25,73782.278,63547.297,75121.212,77272.727,29781.25,10.558,0.216,8.765,8.152,8.112,6.501,39.651,291120.385,0.117,0.341,0.004,0.296,99.37,0.029,5.167,77.243,10.497,2.669,33.29,4.423,252016.051,1.774,34.325,0.928,1.647,197.77,8.339,49.903,115.517,178.122,0,0,0,0"
